ALogP,ALogp2,AMR,CrippenLogP,CrippenMR,MW,AMW
-0.1075999999999997,0.0115777599999999,12.5551,-0.0014,12.759800000000002,46.041864812,5.115762756888889
1.4033999999999995,1.9695315599999987,30.955799999999996,1.6866,26.441999999999993,78.046950192,6.503912516
-0.2299000000000001,0.05285401,12.6437,0.0908999999999999,13.3098,60.021129368,7.502641171
